.0010385514931687079	-.0001589662895264243	18638802760876568e-21	.00023947961847153623	8459243846344026e-21	-.00025812732392855296	.00033452476969860596	-.00018947349791756423	-.00015277720147423963	.0014494109944377703
-.0001589662895264243	.0005839162618774952	24404506051280435e-21	-.00023077626567814114	.0005001012974190104	-.00012053111687474308	-.00015172299405002979	.00011818521233061124	-8230651584402182e-20	.0004441100310139151
18638802760876568e-21	24404506051280435e-21	.0010479723236304955	.00023211191459028107	-.0005066485274256182	.00012783247241459866	.00014567545856030602	-.00010889520568613003	.0002446138955033855	-.0014996961326790386
.00023947961847153623	-.00023077626567814114	.00023211191459028107	.0015792103277959936	-.0013879804746697157	.00015040921354634218	9546300266870885e-20	.00046604567184100487	-.00011140401843767408	.0034176221245477943
8459243846344026e-21	.0005001012974190104	-.0005066485274256182	-.0013879804746697157	.01668813108494619	-1837117056046505e-20	3656702725033972e-20	-.0001719478535954936	.0006261397161931274	.009857089678353187
-.00025812732392855296	-.00012053111687474308	.00012783247241459866	.00015040921354634218	-1837117056046505e-20	.0005534905103482822	-4589707205948888e-20	-7890519447583412e-20	8080639332534899e-20	-.00024765038082761985
.00033452476969860596	-.00015172299405002979	.00014567545856030602	9546300266870885e-20	3656702725033972e-20	-4589707205948888e-20	.0006466307810722394	-.00014403562796333193	-3936724107864542e-21	.0013502046729350107
-.00018947349791756423	.00011818521233061124	-.00010889520568613003	.00046604567184100487	-.0001719478535954936	-7890519447583412e-20	-.00014403562796333193	.0009421323622734016	.0001748955914361533	.002531317309432172
-.00015277720147423963	-8230651584402182e-20	.0002446138955033855	-.00011140401843767408	.0006261397161931274	8080639332534899e-20	-3936724107864542e-21	.0001748955914361533	.001180160570227989	-.00022141360389157618
.0014494109944377703	.0004441100310139151	-.0014996961326790386	.0034176221245477943	.009857089678353187	-.00024765038082761985	.0013502046729350107	.002531317309432172	-.00022141360389157618	.059413580246913573
